timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,ch_07_raw,channel_8,channel_9,sensor_id
2047-03-15 01:02:10,65.76,51.86,50.71,60.52,54.03,67.65,68.9,63.94,63.62,RADIO-7
2047-03-15 01:13:30,59.8,68.47,50.9,64.6,54.95,59.23,60.54,64.32,58.7,RADIO-7
2047-03-15 00:19:50,64.51,58.88,54.89,59.36,,57.94,49.14,66.77,56.32,RADIO-7
2047-03-15 01:21:30,65.29,58.45,62.3,57.68,65.46,67.93,58.82,58.42,,RADIO-7
2047-03-15 01:33:00,62.37,69.67,66.81,56.1,49.16,64.11,51.56,65.72,63.02,RADIO-7
2047-03-15 01:56:50,66.29,58.13,65.13,51.81,63.2,59.12,53.25,66.13,54.14,RADIO-7
2047-03-15 03:10:10,68.25,62.53,68.71,62.97,64.63,62.37,59.9,,60.86,RADIO7
2047-03-15 01:02:20,72.92,62.8,57.05,62.13,63.3,58.97,,68.6,69.09,RADIO-7
2047-03-15 03:04:00,66.65,71.97,,,54.64,63.8,64.99,71.09,63.53,RADIO-7
2047-03-15 02:06:20,,66.34,67.97,63.55,59.82,72.39,60.55,68.39,57.83,RADIO-7
2047-03-15 00:19:40,66.86,56.34,,58.91,68.11,63.31,62.13,56.19,63.57,RADIO-7
2047-03-15 02:44:10,53.05,69.2,56.62,,63.55,56.67,52.04,62.2,52.4,RADIO-7
2047-03-15 02:50:00,63.14,57.85,56.36,57.28,60.2,72.29,50.09,61.75,57.47,RADIO-7
2047-03-15 02:39:10,66.7,56.3,59.01,58.2,53.75,49.47,57.68,62.9,50.91,RADIO-7
2047-03-15 01:34:50,,63.31,61.62,55.73,69.53,67.73,67.13,68.96,56.92,RADIO-7
2047-03-15 01:34:51,,63.31,61.62,55.73,69.53,67.73,67.13,68.96,56.92,RADIO-7
CORRUPTED_TS_1207,61.18,54.36,69.14,45.01,60.56,47.36,59.66,63.2,56.83,RADIO-7
2047-03-15 01:38:50,62.13,64.03,58.73,45.44,60.9,56.27,57.3,49.12,59.89,RADIO-7
2047-03-15 00:21:10,56.6,59.14,63.64,66.42,61.43,68.99,62.45,61.27,,RADIO-7
2047-03-15 02:22:10,67.13,58.18,66.35,61.78,66.77,49.65,,52.11,67.12,RADIO-7
2047-03-15 02:13:30,56.9,59.13,62.55,66.43,59.38,54.56,56.98,57.14,59.53,RADIO-7
2047-03-15 01:47:10,50.98,60.56,61.35,64.19,,55.98,57.63,49.05,63.09,RADIO-7
2047-03-15 01:06:30,67.43,55.63,61.81,62.16,65.55,51.4,61.53,67.13,63.87,RADIO-7
2047-03-15 00:29:00,61.66,68.83,75.72,49.37,51.17,62.02,62.82,59.13,58.19,RADIO-7
2047-03-15 00:53:20,60.58,67.33,71.72,71.13,51.72,67.4,65.91,58.14,53.82,RADIO-7
2047-03-15 02:42:40,57.29,50.35,58.32,52.94,,61.93,69.6,47.61,,RADIO-7
2047-03-15 01:18:10,56.55,,67.37,66.32,64.34,56.02,59.75,51.8,57.88,RADIO-7
2047-03-15 02:02:40,61.54,61.52,65.71,50.03,53.67,64.87,46.69,58.84,55.07,RADIO-7
2047-03-15 03:13:20,45.13,53.82,61.4,52.38,55.12,61.63,63.93,58.1,65.6,RADIO-7
2047-03-15 00:13:10,48.07,58.15,64.16,59.5,65.81,68.02,,51.91,59.96,RADIO-7
2047-03-15 02:48:30,61.19,63.63,57.58,47.88,68.65,60.19,63.85,54.56,66.73,RADIO-7
2047-03-15 02:32:40,63.65,58.63,59.68,57.5,62.7,53.47,53.92,58.29,53.23,RADIO-7
2047-03-15 01:16:10,,67.91,58.62,62.69,55.57,65.98,47.19,60.8,49.91,RADIO-7
2047-03-15 00:48:20,58.75,56.69,53.9,64.16,49.08,58.55,58.41,63.06,67.51,RADIO-7
2047-03-15 01:01:40,60.15,64.77,58.76,57.62,61.86,58.45,53.49,57.75,54.52,RADIO-7
2047-03-15 02:38:00,59.73,59.38,64.07,62.46,59.89,57.79,61.58,63.66,57.68,RADIO-7
2047-03-15 01:19:30,61.87,69.13,55.99,47.96,52.42,54.54,38.39,52.65,53.53,RADIO-7
2047-03-15 03:09:00,58.54,65.34,,61.75,70.04,57.66,66.19,64.92,54.09,RADIO-7
2047-03-15 02:55:20,62.96,51.29,59.23,,63.67,66.3,48.72,56.25,57.67,RADIO-7
2047-03-15 02:20:10,64.05,57.54,77.21,,56.64,56.61,58.9,59.61,56.75,RADIO-7
2047-03-15 01:18:50,68.2,54.47,56.49,59.13,64.19,45.72,58.26,58.2,,RADIO-7
2047-03-15 00:32:50,60.92,54.17,61.27,61.27,78.68,57.14,60.85,66.29,62.25,RADIO-7
2047-03-15 00:30:50,64.28,61.8,56.25,56.7,69.81,55.51,61.88,63.34,61.22,RADIO-7
2047-03-15 01:54:10,64.28,61.68,61.86,61.22,64.47,60.86,,57.58,61.88,RADIO-7
2047-03-15 01:10:10,70.53,51.37,65.07,51.46,60.08,55.07,56.97,68.06,63.62,RADIO-7
2047-03-15 01:15:10,,142.67,,61.09,56.77,65.82,57.69,55.47,,RADIO-7
2047-03-15 00:42:40,67.6,64.52,53.45,51.63,64.26,68.34,54.54,57.86,54.85,RADI0-7
2047-03-15 00:22:30,69.3,,58.23,59.27,63.26,53.12,61.81,64.26,59.14,RADIO-7
2047-03-15 02:21:00,61.74,60.13,62.65,54.73,56.35,60.55,56.22,62.3,64.64,RADIO-7
2047-03-15 02:17:50,56.86,67.43,67.5,54.93,65.71,59.93,60.36,56.24,56.99,RADIO-7
2047-03-15 01:38:20,60.43,48.75,69.1,62.37,55.8,58.71,60.68,69.61,54.98,RADIO-7
2047-03-15 02:16:20,60.49,63.81,55.59,57.89,62.34,59.99,72.73,,65.13,RADIO-7
2047-03-15 03:04:20,63.68,63.64,61.94,68.44,58.94,48.39,51.45,59.27,,RADIO-7
2047-03-15 03:09:50,64.21,56.04,59.04,64.21,73.39,68.12,58.97,58.19,51.27,radio_7
2047-03-15 00:08:10,49.42,50.66,55.86,57.41,62.88,54.83,51.17,61.99,61.29,RADIO-7
2047-03-15 02:31:10,64.48,63.83,62.17,,61.79,57.85,,62.24,48.7,RADIO-7
2047-03-15 01:45:10,69.18,61.4,56.05,68.13,56.3,,64.47,58.56,52.81,RADIO-7
2047-03-15 01:27:40,50.23,56.78,59.3,54.72,56.89,57.96,52.29,51.89,62.84,RADIO-7
2047-03-15 01:48:50,53.36,65.51,55.3,53.45,53.35,62.03,63.25,57.99,55.39,RAD1O-7
2047-03-15 02:10:00,61.07,54.17,65.87,60.94,71.4,67.21,54.43,59.43,74.09,RADIO-7
2047-03-15 01:17:00,55.8,47.27,53.39,54.29,61.63,58.99,55.96,57.45,65.31,RADIO-7
2047-03-15 01:41:50,59.67,60.88,,56.77,56.86,65.78,58.93,52.21,,RADIO-7
2047-03-15 02:03:00,69.99,66.51,62.84,47.62,52.61,77.61,,56.33,56.83,RADIO-7
2047-03-15 02:55:50,55.97,62.18,72.32,72.93,49.21,49.64,68.56,,68.73,RADIO-7
2047-03-15 01:18:00,56.82,65.04,63.21,,51.98,63.18,59.98,60.27,61.29,RADIO-7
2047-03-15 00:05:30,53.65,75.48,58.95,64.47,63.72,54.66,64.36,64.45,55.85,RADIO-7
2047-03-15 01:09:20,69.31,61.79,62.89,57.11,61.75,,,58.39,53.56,RADIO-7
2047-03-15 00:41:10,56.08,63.52,,57.22,59.87,63.85,57.1,58.68,61.51,RADIO-7
2047-03-15 01:42:50,64.35,55.69,43.01,57.11,48.14,74.19,54.62,55.59,43.56,RADIO-7
2047-03-15 02:52:00,62.4,48.18,63.13,62.32,53.38,63.01,47.73,58.31,58.01,RADIO-7
2047-03-15 03:02:40,60.47,62.51,64.89,63.06,50.57,76.26,71.84,67.46,68.27,RADIO-7
2047-03-15 02:45:41,53.99,61.14,71.84,,58.29,56.21,60.65,61.02,62.02,RADI0-7
2047-03-15 00:36:00,55.36,60.34,55.59,57.7,47.37,60.07,64.69,51.02,60.69,RADIO-7
2047-03-15 02:12:41,59.76,59.84,64.28,54.6,62.46,69.23,61.96,69.22,57.18,RADIO-7
2047-03-15 02:13:50,57.23,58.15,67.67,62.09,65.82,70.04,64.29,58.3,60.09,RADIO-7
2047-03-15 01:30:30,68.65,66.97,58.86,,,58.94,63.6,62.08,55.05,RADIO-7
2047-03-15 01:22:10,54.83,51.92,,61.33,54.49,63.98,,53.54,54.12,RADIO-7
2047-03-15 01:17:20,59.33,67.78,62.45,54.05,67.15,52.75,,62.83,51.81,RADIO-7
2047-03-15 01:05:10,62.95,42.47,56.66,57.17,59.75,59.98,63.65,57.46,61.15,RADIO-7
2047-03-15 01:13:00,49.78,72.38,73.31,,61.08,63.03,68.61,68.52,,RADIO-7
2047-03-15 01:37:00,63.8,50.97,64.39,54.92,54.55,58.38,,59.41,64.42,RADIO-7
2047-03-15 01:51:41,67.48,53.37,52.38,59.21,69.09,61.45,69.16,65.54,57.8,RADIO-7
2047-03-15 00:54:20,,71.31,66.07,65.76,58.36,56.9,66.1,78.95,54.99,RADIO-7
2047-03-15 01:56:40,56.86,64.18,55.76,57.46,64.22,67.15,117.0,57.95,71.44,RADIO-7
2047-03-15 01:17:30,58.67,59.86,58.15,56.2,55.09,64.85,,67.63,59.69,RADIO-7
2047-03-15 01:32:10,61.53,49.02,69.13,55.52,66.97,55.52,55.65,56.72,51.55,RADIO-7
2047-03-15 00:10:10,,60.46,64.46,55.63,55.04,64.33,60.07,47.03,61.69,RADIO-7
2047-03-15 01:09:40,67.08,57.44,62.36,56.89,,62.95,52.12,62.91,55.71,RADIO-7
2047-03-15 02:16:50,68.46,,64.54,,49.32,71.13,56.61,58.87,62.39,RADIO-7
2047-03-15 03:19:10,62.64,,66.88,52.42,,61.79,65.37,57.29,58.33,RADIO-7
2047-03-15 01:29:40,66.04,,50.16,65.35,57.92,56.9,61.26,62.86,66.11,N/A
2047-03-15 00:25:50,55.71,44.45,63.21,48.19,51.66,62.69,65.18,61.09,66.28,RADIO-7
2047-03-15 02:43:10,64.56,60.04,55.63,64.99,64.19,48.29,58.48,60.94,58.39,RADIO-7
2047-03-15 02:48:50,55.86,57.29,55.01,56.93,54.95,64.39,54.13,57.57,55.92,RADIO-7
2047-03-15 03:15:40,55.48,66.7,52.38,46.08,62.68,68.25,58.89,62.43,71.96,RADIO-7
2047-03-15 01:01:00,61.34,60.4,59.8,61.87,56.98,58.52,57.85,66.09,57.08,RADIO-7
2047-03-15 00:58:00,55.69,64.6,62.32,58.32,64.48,52.98,64.44,48.27,58.81,RADIO-7
2047-03-15 02:39:20,62.06,57.75,60.47,,63.42,60.57,61.09,63.96,61.64,RADIO-7
2047-03-15 03:05:40,60.9,64.13,62.61,60.49,58.59,66.37,65.18,61.25,58.53,RADIO-7 
2047-03-15 00:27:40,64.93,59.84,54.03,54.15,54.36,66.82,70.37,67.38,65.6,RADIO-7
2047-03-15 02:26:50,56.81,63.61,60.18,61.71,57.95,59.73,66.83,60.64,58.52,RADIO-7
2047-03-15 02:36:20,61.46,52.57,63.02,58.69,,57.42,50.3,60.2,49.09,RADIO-7
2047-03-15 01:31:00,,,60.51,62.33,58.35,50.52,68.51,58.81,52.98,RADIO-7
2047-03-15 00:34:00,51.73,65.98,56.25,54.64,,53.03,55.37,63.68,64.94,RADIO-7
2047-03-15 02:31:40,58.15,56.74,52.91,52.88,60.52,47.34,54.22,71.54,54.23,RADIO-7
2047-03-15 01:40:50,71.26,50.5,51.99,56.24,60.04,49.79,56.67,,67.18,RADIO-7
2047-03-15 03:05:30,62.97,62.99,49.51,62.14,62.44,54.31,54.89,58.5,48.46,RADIO-7
2047-03-15 00:31:00,62.84,,52.08,61.9,58.67,62.5,58.1,71.18,61.16,RADIO-7
2047-03-15 03:18:30,52.13,54.42,63.62,57.6,61.84,60.2,59.3,58.13,57.02,RADIO-7
2047-03-15 02:23:51,70.78,59.38,67.04,66.98,51.13,61.54,65.97,55.4,54.93,RADIO-7
2047-03-15 00:01:30,63.26,70.5,53.11,57.51,57.48,54.98,66.93,59.75,62.99,RADIO-7
2047-03-15 00:01:40,57.22,52.54,64.91,60.2,64.54,59.65,74.2,59.12,60.77,RAD1O-7
2047-03-15 02:37:50,55.85,55.03,69.54,,61.21,65.39,69.99,64.5,65.42,RADIO-7
2047-03-15 02:23:40,69.29,62.34,54.57,65.06,60.04,71.6,50.98,63.67,55.88,RADIO-7
2047-03-15 02:08:10,70.87,66.8,57.5,61.34,54.01,56.22,66.8,62.05,70.59,RADIO-7
2047-03-15 01:32:30,57.53,68.24,70.48,58.7,65.37,51.58,60.75,66.3,66.33,RADIO-7
2047-03-15 00:48:10,56.26,67.58,63.67,65.1,55.72,58.11,64.85,60.88,53.28,RADIO-7
2047-03-15 01:11:10,64.12,67.69,59.63,58.44,62.5,69.01,62.95,62.02,58.47,RADIO-7
2047-03-15 01:33:30,72.45,64.45,56.35,62.88,60.68,68.08,64.28,59.16,58.99,RADIO-7
2047-03-15 01:54:00,52.67,59.84,58.88,55.33,45.69,60.1,60.85,68.25,60.73,
2047-03-15 03:13:00,65.89,49.34,59.32,56.01,57.33,54.87,56.61,56.55,62.45,RADIO-7
2047-03-15 00:09:11,65.59,52.74,68.92,62.18,74.06,69.13,70.92,64.39,67.83,RADIO-7
2047-03-15 02:31:20,63.87,58.03,70.57,63.95,55.36,54.84,66.64,61.32,62.95,RADIO-7
2047-03-15 02:12:40,59.76,59.84,64.28,54.6,62.46,69.23,61.96,69.22,57.18,RADIO-7
2047-03-15 00:25:10,62.08,49.19,48.72,61.97,67.52,54.7,60.76,55.55,60.86,RADIO-7
2047-03-15 00:18:40,60.36,68.34,63.29,61.69,64.96,62.88,61.34,61.43,52.29,RADIO-7
2047-03-15 02:15:40,66.19,64.98,64.41,61.2,56.93,51.46,57.74,56.3,60.02,RADIO-7
2047-03-15 01:10:30,65.83,55.99,51.57,64.7,54.43,60.83,55.61,56.11,,RADIO-7
2047-03-15 02:42:30,48.66,72.54,53.86,58.67,52.18,60.15,66.73,53.85,62.6,RADIO-7
CORRUPTED_TS_8102,58.67,57.42,65.17,57.24,49.52,59.87,64.09,66.16,62.39,RADIO-7
2047-03-15 01:16:50,60.21,59.29,62.9,61.68,55.33,52.38,60.85,60.81,61.43,RADIO-7
2047-03-15 02:26:40,75.16,60.13,54.83,52.83,54.29,,55.82,,66.64,RADIO-7
2047-03-15 00:00:00,62.98,60.75,55.67,55.06,63.04,53.32,60.84,,46.81,RADIO-7
2047-03-15 02:12:50,64.09,54.71,48.7,54.21,58.34,69.43,54.99,68.48,,RADIO-7
2047-03-15 02:39:40,63.42,,62.75,56.77,56.89,76.13,62.62,57.63,59.38,RADIO-7
2047-03-15 02:28:00,63.54,57.28,56.23,65.29,52.39,56.2,62.64,60.12,54.09,RADIO-7
2047-03-15 02:00:00,61.85,48.12,57.1,59.88,55.52,63.41,67.86,46.85,,RADIO-7
2047-03-15 01:51:40,67.48,53.37,52.38,59.21,69.09,61.45,69.16,65.54,57.8,RADIO-7
2047-03-15 01:53:30,53.23,69.69,60.84,50.93,62.7,61.61,,69.63,59.63,RADIO7
2047-03-15 02:33:20,66.44,74.48,61.18,57.07,57.4,61.54,66.84,57.31,57.53,RADIO-7
2047-03-15 01:08:30,53.25,50.62,,51.57,53.53,59.41,,61.98,65.11,RADIO-7
2047-03-15 00:53:40,55.09,58.64,53.65,57.92,,57.67,,61.67,49.69,RADIO-7
2047-03-15 00:00:10,59.17,57.42,,55.69,59.66,56.21,60.39,66.99,67.61,RADIO-7
2047-03-15 01:56:10,52.49,69.59,63.5,60.76,56.09,66.76,59.28,52.62,69.45,RADIO-7
2047-03-15 01:12:30,60.44,,58.2,65.74,72.41,58.04,57.49,59.89,57.03,RADIO-7
2047-03-15 01:15:20,54.09,61.17,53.37,62.76,57.2,53.41,59.62,50.01,55.97,RADIO-7
2047-03-15 00:06:20,52.03,63.41,57.38,59.26,68.11,64.92,54.4,59.86,56.33,RADIO-7
2047-03-15 00:30:30,62.89,56.37,67.34,52.97,59.12,71.72,55.22,63.78,61.94,RADIO-7
2047-03-15 00:36:10,58.58,61.61,,59.26,72.25,52.82,54.53,64.36,60.01,RADIO-7
2047-03-15 01:53:20,64.33,65.79,67.2,72.56,71.76,58.11,52.08,59.36,62.07,RADIO-7
2047-03-15 00:51:00,67.67,64.18,60.87,67.95,53.82,55.14,61.23,61.23,63.82,RADIO-7
2047-03-15 02:40:20,61.18,62.99,49.24,54.62,54.11,62.99,64.74,59.82,60.23,RADIO-7
2047-03-15 01:31:30,56.38,66.01,50.22,61.46,60.2,63.49,68.35,63.36,57.64,RADIO-7
2047-03-15 00:52:10,64.88,,,54.93,51.57,63.65,57.21,58.03,64.78,RADIO-7
2047-03-15 02:25:10,55.21,67.42,54.76,67.7,60.28,64.13,64.05,67.67,60.56,RADIO-7
2047-03-15 00:55:10,54.62,49.39,70.11,69.17,65.06,51.85,63.7,59.22,54.92,RADIO-7
2047-03-15 00:06:00,61.25,70.07,59.21,57.97,57.19,65.18,58.46,60.95,59.54,RADIO-7
2047-03-15 00:18:20,48.49,59.85,62.89,144.22,56.89,66.25,57.3,60.02,53.72,RADIO-7
2047-03-15 02:47:30,62.36,62.83,44.81,58.48,60.82,64.66,57.32,70.83,48.88,RADIO-7
2047-03-15 02:23:20,61.22,65.11,58.57,67.13,59.67,55.05,,48.45,,RADIO-7
2047-03-15 02:41:50,55.91,59.54,52.83,58.2,59.01,59.69,67.58,59.7,56.87,RADIO-7
2047-03-15 03:16:20,54.07,57.52,55.11,53.43,61.44,57.51,64.86,,62.34,RADIO-7
2047-03-15 01:36:10,64.63,59.78,54.92,61.84,46.5,,53.89,59.69,63.3,RADIO-7
2047-03-15 02:48:10,56.79,60.13,72.28,54.97,58.62,68.66,62.06,68.13,55.97,RADIO-7
2047-03-15 01:12:10,64.31,66.18,,42.97,58.46,51.96,64.23,65.66,56.75,RADIO-7
2047-03-15 00:27:10,,54.16,61.53,64.94,61.85,50.8,56.67,61.25,61.95,RADIO-7
2047-03-15 00:43:50,53.85,54.9,54.31,58.71,51.95,61.85,53.09,69.98,53.56,RADIO-7
2047-03-15 00:38:30,61.3,64.89,62.78,56.83,67.53,57.82,51.46,58.27,55.11,RADIO-7
2047-03-15 00:50:20,64.48,55.09,72.07,70.01,61.49,65.75,64.52,,53.3,RADIO-7
2047-03-15 00:29:10,64.96,58.74,,62.83,51.76,58.42,71.83,62.43,69.52,N/A
2047-03-15 02:10:10,51.99,,63.13,61.06,66.14,60.05,56.98,57.67,65.7,RADIO-7
2047-03-15 00:24:50,61.78,58.65,72.53,51.16,62.61,61.55,68.52,,66.91,RADIO-7
2047-03-15 03:17:00,,62.06,71.52,49.86,71.95,64.38,60.56,50.8,55.55,RADIO-7
2047-03-15 00:11:50,69.23,63.65,74.18,65.23,68.16,50.95,61.42,69.23,62.33,RADIO-7
2047-03-15 00:28:00,58.53,57.34,65.15,63.99,58.23,59.03,52.28,62.68,64.22,RADIO-7
2047-03-15 01:15:50,55.24,58.23,56.92,61.24,53.2,53.97,58.13,56.02,62.6,RADIO-7
2047-03-15 00:14:50,63.08,47.08,48.48,59.09,63.82,59.76,59.91,55.66,61.76,RADIO-7
2047-03-15 00:19:30,52.99,58.17,46.68,73.85,,54.98,67.46,67.73,53.61,RADIO-7
2047-03-15 02:43:00,50.5,72.14,63.04,56.6,60.18,69.36,64.54,57.6,62.33,RADIO-7
2047-03-15 00:53:30,63.57,63.49,56.97,61.35,57.38,59.95,50.48,61.15,61.36,RADIO-7
2047-03-15 02:37:30,53.58,68.94,69.77,147.45,62.2,66.5,59.85,59.03,62.69,RADIO-7
2047-03-15 01:16:30,52.81,66.84,61.16,58.58,72.14,60.75,54.96,49.11,51.36,RADIO-7
2047-03-15 00:09:51,65.85,59.67,62.83,73.28,59.15,63.59,74.71,69.54,60.81,RADIO-7
2047-03-15 03:00:00,57.91,49.65,,58.61,45.58,62.06,58.1,63.5,55.01,RADIO-7
2047-03-15 02:28:20,64.92,61.96,,62.37,60.41,66.07,53.7,55.97,53.95,RADIO-7
2047-03-15 00:40:10,59.31,67.04,58.69,55.74,49.85,54.36,76.75,55.38,68.01,RADIO-7
2047-03-15 02:23:00,56.69,61.58,67.12,50.69,,56.29,61.1,76.61,,RADIO-7
2047-03-15 01:55:20,53.51,57.38,,51.1,57.73,58.57,52.83,53.06,54.72,RADIO-7
2047-03-15 00:45:00,68.65,67.18,55.82,,52.93,57.83,65.69,66.73,60.35,RADIO-7
2047-03-15 00:18:30,59.84,64.91,63.28,52.11,67.95,52.41,55.46,63.51,64.07,RADIO-7
2047-03-15 01:39:10,56.94,55.49,60.46,57.02,64.82,67.97,67.16,60.61,63.39,RADIO-7
2047-03-15 01:26:00,63.01,61.99,58.95,58.54,50.94,70.15,55.72,70.58,62.67,RADIO-7
2047-03-15 00:37:40,60.39,72.34,68.42,52.94,53.81,51.44,,57.96,49.87,RADIO-7
2047-03-15 01:22:40,53.78,54.13,47.5,63.57,60.48,65.98,66.19,63.18,64.04,RADIO-7
2047-03-15 01:23:00,54.75,63.08,58.28,59.21,64.18,59.6,62.67,53.65,57.6,RADIO-7
2047-03-15 02:19:10,61.41,76.56,61.14,64.18,64.24,52.94,71.91,52.13,61.08,RADIO-7
2047-03-15 02:53:50,59.77,,69.53,68.33,47.26,50.87,68.03,60.48,58.75,RADIO-7 
2047-03-15 00:32:30,62.31,61.11,46.52,58.05,59.71,59.1,48.99,58.81,67.47,RADIO-7
2047-03-15 00:56:00,55.05,63.08,57.99,67.5,62.88,64.15,57.41,61.24,61.87,RADIO-7
2047-03-15 03:17:40,54.11,58.62,55.83,64.39,,47.61,69.78,62.45,66.34,RADIO-7
2047-03-15 02:26:00,56.89,63.69,67.02,57.23,61.08,63.31,59.5,57.45,54.04,RADIO-7
2047-03-15 02:16:10,65.34,,,48.3,58.04,51.11,55.56,61.61,61.3,RADIO-7
2047-03-15 00:22:50,58.07,58.19,65.51,59.04,67.38,56.57,49.57,70.19,57.02,RADIO-7
2047-03-15 02:17:00,73.79,68.16,68.22,67.53,54.36,54.79,49.13,65.63,60.08,RADIO-7
2047-03-15 01:28:00,61.56,62.2,69.47,55.59,62.85,60.12,62.24,53.97,61.13,RADIO-7
2047-03-15 01:24:30,54.82,71.4,,68.14,54.89,62.95,59.71,50.77,59.36,RADIO-7
2047-03-15 02:28:50,67.02,53.17,62.03,57.25,53.72,62.7,57.06,62.44,55.89,RADIO-7
2047-03-15 01:05:30,,65.42,54.44,64.51,56.45,56.01,59.39,58.34,51.01,RADIO-7
CORRUPTED_TS_7149,47.26,53.91,52.78,78.91,58.8,56.91,59.83,67.1,63.16,RADIO-7
2047-03-15 00:36:50,48.8,66.44,64.73,61.62,55.59,59.81,59.94,64.16,62.37,RADIO-7
2047-03-15 02:59:10,57.04,53.49,52.29,54.22,54.12,67.53,62.27,60.19,56.94,RADIO-7
2047-03-15 01:52:50,70.51,58.74,63.32,54.2,59.88,54.62,61.96,53.07,,RADIO-7
2047-03-15 02:22:30,56.58,55.08,60.89,61.73,55.17,70.16,62.8,57.15,57.05,RADI0-7
2047-03-15 00:54:40,63.74,57.07,55.55,52.92,60.9,68.35,51.09,62.48,64.13,RADIO-7
2047-03-15 00:02:00,61.45,55.69,53.26,58.93,63.96,61.2,52.25,53.65,,RADIO-7
2047-03-15 02:43:40,54.2,58.92,61.28,59.96,62.74,58.34,,52.45,57.08,RADIO-7
2047-03-15 00:13:50,56.89,65.74,55.4,67.38,62.85,60.8,59.77,52.05,55.35,RADIO-7
2047-03-15 00:34:20,,51.47,56.37,60.21,66.29,57.6,57.75,51.47,60.94,RADIO-7
2047-03-15 00:17:10,55.19,55.47,56.33,,57.76,62.1,62.03,58.42,60.04,RADIO-7
2047-03-15 00:51:30,58.79,68.87,69.38,55.58,60.49,60.17,57.01,54.75,68.48,RADIO-7
2047-03-15 02:07:10,59.42,63.87,55.83,67.17,64.48,70.13,64.41,66.41,52.54,RADIO-7
2047-03-15 03:01:10,61.43,58.49,63.99,54.3,,48.68,53.86,67.17,,RADIO-7
2047-03-15 00:30:00,63.75,64.07,62.23,59.1,52.81,65.78,65.59,61.04,57.25,RADIO-7
2047-03-15 03:13:40,51.66,50.87,46.86,64.03,60.21,63.29,52.06,63.43,58.08,RADIO-7
2047-03-15 03:12:40,55.87,57.78,63.84,51.02,59.26,67.01,59.66,51.17,59.13,RADIO-7
2047-03-15 01:22:50,58.86,55.93,70.35,,64.55,67.09,51.55,61.83,61.83,RADIO-7
2047-03-15 00:52:40,64.09,69.08,63.75,59.48,70.04,73.95,70.7,63.87,67.9,RADIO-7
2047-03-15 00:23:30,67.84,60.02,,63.13,58.77,59.72,62.47,51.83,53.01,RADIO-7
2047-03-15 02:44:20,69.02,51.46,55.1,66.13,59.36,51.59,63.34,55.23,64.96,RADIO-7
2047-03-15 00:54:30,64.75,,68.05,62.77,59.91,63.71,57.58,65.44,58.59,RADIO-7
2047-03-15 01:50:00,56.56,59.19,61.9,65.99,59.78,65.13,72.33,59.39,60.24,RADIO-7
2047-03-15 00:57:40,51.31,54.01,61.45,63.23,59.25,57.41,60.07,59.4,45.94,radio_7
2047-03-15 00:35:00,63.43,67.97,63.91,54.04,69.59,65.9,66.31,57.25,56.62,RADIO-7
2047-03-15 01:34:30,53.95,58.94,56.58,58.52,58.18,58.84,49.66,61.78,,RADIO-7
2047-03-15 00:23:40,,62.62,58.7,61.93,60.5,59.9,65.11,55.9,51.24,RADIO-7
2047-03-15 01:25:40,56.54,,64.11,69.78,56.06,,67.79,59.08,58.31,RADIO-7
2047-03-15 01:00:20,59.35,45.45,65.37,60.3,59.45,56.92,65.83,52.87,64.13,RADIO-7
2047-03-15 00:00:40,58.6,60.29,70.04,,58.42,58.72,49.54,68.11,65.14,RADIO-7
2047-03-15 00:07:20,51.13,56.1,56.98,55.13,67.13,60.66,64.19,61.13,58.7,RADIO-7
2047-03-15 00:46:50,63.97,57.76,58.19,61.05,60.82,61.12,61.77,60.62,58.54,RADIO-7
2047-03-15 00:33:40,66.5,67.11,56.19,52.7,49.23,73.75,59.34,75.52,73.83,RADIO-7
2047-03-15 02:21:50,56.67,54.8,61.79,57.01,60.5,55.47,52.94,70.06,,RADIO-7
2047-03-15 00:59:40,61.94,68.96,53.22,66.7,58.9,48.11,54.79,60.98,63.9,RADIO-7
2047-03-15 01:33:50,,50.39,53.66,48.98,54.43,68.83,63.64,58.63,59.39,RADIO-7
2047-03-15 02:09:40,,55.36,65.85,61.77,51.91,64.94,60.51,53.84,58.97,RADIO-7
2047-03-15 01:01:50,62.99,52.47,55.52,53.39,52.36,58.87,60.18,69.41,64.21,RADIO-7
2047-03-15 03:06:10,59.65,56.3,62.55,67.11,48.76,,65.04,67.14,64.49,RADIO-7
CORRUPTED_TS_7882,63.89,59.55,53.55,70.06,63.14,56.77,75.82,54.03,58.44,RADIO-7
2047-03-15 02:47:00,60.36,64.32,61.17,69.81,57.54,64.29,56.76,50.48,54.87,RADIO-7
2047-03-15 00:39:30,61.12,69.64,65.65,62.28,55.88,60.32,59.65,53.19,67.01,RADIO-7
2047-03-15 02:36:10,64.25,69.29,59.11,58.18,68.47,57.24,63.62,58.73,52.97,RADIO-7
2047-03-15 01:53:50,62.94,56.45,53.3,65.84,60.22,,59.66,61.81,61.4,RADIO-7
2047-03-15 00:45:30,60.06,60.09,56.77,51.14,50.67,53.51,67.65,67.16,,RADIO-7
2047-03-15 02:51:20,63.68,48.8,62.67,66.58,60.96,53.06,58.52,48.13,65.59,RADIO-7
2047-03-15 01:45:20,59.05,65.72,62.72,56.33,60.64,57.64,63.85,62.94,54.64,RADIO-7
2047-03-15 00:32:20,61.04,57.81,65.09,60.05,56.06,43.72,60.26,59.42,56.46,RADIO-7
